method,parent_id,parent_smiles,product_smiles,transform,nearest_original_id,nearest_original_smiles,max_tanimoto_to_any_original,similarity_to_assigned_parent,similarity_bucket
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2cc3nccc(N4CCCC4)c3s2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2143,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2cc3nccc(N4CCCCC4)c3s2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2121,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccc(Br)cc2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL4129140,CC(=O)C1=C(O)C(=O)N(CCc2ccc(Cl)c(Cl)c2)C1c1ccc(Br)cc1,0.2235,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccc(Br)cc2)n1C1CCN(c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)CC1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2212,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2333,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccc(Cl)c(Cl)c2)n1C1CCN(c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)CC1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2202,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccc(Cl)cc2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2258,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccc(Cl)cc2)n1C1CCN(c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)CC1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2252,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccc(F)cc2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.234,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccc(F)cc2)n1C1CCN(c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)CC1,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2115,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccc(O)cc2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2366,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccc(O)cc2)n1C1CCN(c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)CC1,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2115,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccc(S(=O)(=O)N3CCC(O)CC3)cn2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,0.26,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccc(S(=O)(=O)N3CCCC3)cn2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,0.2222,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccc(S(=O)(=O)N3CCCCC3)cn2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,0.22,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccc3nc4c(c(Cl)c3c2)CCCC4)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL5267683,O=C(NCCc1ccc(Cl)cc1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,0.2967,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccc3nc4c(c(Cl)c3c2)CCCC4)n1C1CCN(c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)CC1,global_brics_pool_build,CHEMBL5267683,O=C(NCCc1ccc(Cl)cc1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,0.27,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2cccc(Br)n2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2143,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2cccc(Br)n2)n1C1CCN(c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)CC1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2155,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccccc2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2527,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccccc2)n1C1CCN(c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)CC1,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2277,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccccc2-c2ccc(Br)cc2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2336,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccccc2-c2ccc(Cl)c(Cl)c2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.234,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccccc2-c2ccc(Cl)cc2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2381,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccccc2-c2ccc(F)cc2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2371,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccccc2-c2ccc(O)cc2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2396,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccccc2-c2ccc3nc4c(c(Cl)c3c2)CCCC4)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL5267683,O=C(NCCc1ccc(Cl)cc1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,0.2812,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccccc2-c2cccc(Br)n2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2252,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccccc2-c2ccccc2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2447,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccccc2N2CCC(O)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2389,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccccc2N2CCCC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2273,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccccc2N2CCCCC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2252,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Br)cc4)sc23)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2596,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1cc2nccc(-c3ccc(Br)cc3)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2315,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1cc2nccc(-c3ccc(Cl)c(Cl)c3)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2308,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1cc2nccc(-c3ccc(Cl)cc3)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2358,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1cc2nccc(-c3ccc(F)cc3)c2s1,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2222,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1cc2nccc(-c3ccc(O)cc3)c2s1,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2245,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1cc2nccc(-c3ccc4nc5c(c(Cl)c4c3)CCCC5)c2s1,global_brics_pool_build,CHEMBL5267683,O=C(NCCc1ccc(Cl)cc1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,0.2812,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1cc2nccc(-c3cccc(Br)n3)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2252,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1cc2nccc(-c3ccccc3)c2s1,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2396,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1cc2nccc(N3CCC(O)CC3)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2456,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1cc2nccc(N3CCCC3)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2342,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1cc2nccc(N3CCCCC3)c2s1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2321,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccc(Br)cc1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2404,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccc(Cl)c(Cl)c1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2376,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccc(Cl)cc1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2451,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccc(F)cc1,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2316,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccc(O)cc1,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.234,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccc(S(=O)(=O)N2CCC(O)CC2)cn1,global_brics_pool_build,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,0.26,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccc(S(=O)(=O)N2CCCC2)cn1,global_brics_pool_build,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,0.2222,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccc(S(=O)(=O)N2CCCCC2)cn1,global_brics_pool_build,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,0.22,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccc2nc3c(c(Cl)c2c1)CCCC3,global_brics_pool_build,CHEMBL5267683,O=C(NCCc1ccc(Cl)cc1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,0.2935,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1cccc(Br)n1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2243,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccccc1,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2527,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccccc1-c1ccc(Br)cc1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2407,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccccc1-c1ccc(Cl)c(Cl)c1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2404,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccccc1-c1ccc(Cl)cc1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2453,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccccc1-c1ccc(F)cc1,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2323,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccccc1-c1ccc(O)cc1,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2347,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccccc1-c1ccc2nc3c(c(Cl)c2c1)CCCC3,global_brics_pool_build,CHEMBL5267683,O=C(NCCc1ccc(Cl)cc1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,0.2784,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccccc1-c1cccc(Br)n1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2342,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccccc1-c1ccccc1,global_brics_pool_build,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,0.2396,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccccc1N1CCC(O)CC1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2523,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccccc1N1CCCC1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2407,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccccc1N1CCCCC1,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2385,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccnc2cc(-c3ccc(Br)cc3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2596,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.26,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccnc2cc(-c3ccc(Cl)cc3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2647,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccnc2cc(-c3ccc(F)cc3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.2476,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccnc2cc(-c3ccc(O)cc3)sc12,global_brics_pool_build,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,0.25,,low
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccnc2cc(-c3ccc4nc5c(c(Cl)c4c3)CCCC5)sc12,global_brics_pool_build,CHEMBL5267683,O=C(NCCc1ccc(Cl)cc1)c1ccc2nc3c(c(Cl)c2c1)CCCC3,0.2872,,low
