method,parent_id,parent_smiles,product_smiles,transform
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccc(Br)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccc(Cl)c(Cl)c1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccc(Cl)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccc(F)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccc(O)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccc2nc3c(c(Cl)c2c1)CCCC3,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1cccc(Br)n1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(-c2nc3c(Cl)cccc3c(=O)n2-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)n1-c1ccccc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(C2CCN(c3ccc(Br)cc3)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(C2CCN(c3ccc(Cl)c(Cl)c3)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(C2CCN(c3ccc(Cl)cc3)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(C2CCN(c3ccc(F)cc3)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(C2CCN(c3ccc(O)cc3)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(C2CCN(c3ccc4nc5c(c(Cl)c4c3)CCCC5)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(C2CCN(c3cccc(Br)n3)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(C2CCN(c3ccccc3)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)n1-c1ccc(Br)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)n1-c1ccc(Cl)c(Cl)c1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)n1-c1ccc(Cl)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)n1-c1ccc(F)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)n1-c1ccc(O)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)n1-c1ccc2nc3c(c(Cl)c2c1)CCCC3,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)n1-c1cccc(Br)n1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)n1-c1ccccc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(N2CCC(N3CCC(O)CC3)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(N2CCC(N3CCCC3)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(N2CCC(N3CCCCC3)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(N2CCC(O)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(N2CCC(O)CC2)n1C1CCN(c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)CC1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(N2CCC(c3ccc(Br)cc3)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(N2CCC(c3ccc(Cl)c(Cl)c3)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(N2CCC(c3ccc(Cl)cc3)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(N2CCC(c3ccc(F)cc3)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(N2CCC(c3ccc(O)cc3)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(N2CCC(c3ccc4nc5c(c(Cl)c4c3)CCCC5)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(N2CCC(c3cccc(Br)n3)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(N2CCC(c3ccccc3)CC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(N2CCCC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(N2CCCC2)n1C1CCN(c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)CC1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(N2CCCCC2)n1-c1ccnc2cc(-c3ccc(Cl)c(Cl)c3)sc12,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,O=c1c2cccc(Cl)c2nc(N2CCCCC2)n1C1CCN(c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)CC1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,OC1CCN(C2CCN(C3CCN(c4ccnc5cc(-c6ccc(Cl)c(Cl)c6)sc45)CC3)CC2)CC1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,OC1CCN(C2CCN(c3cc4nccc(-c5ccnc6cc(-c7ccc(Cl)c(Cl)c7)sc56)c4s3)CC2)CC1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,OC1CCN(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)CC1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,OC1CCN(c2cc3nccc(-c4cc5nccc(-c6ccnc7cc(-c8ccc(Cl)c(Cl)c8)sc67)c5s4)c3s2)CC1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,OC1CCN(c2cc3nccc(-c4ccnc5cc(-c6ccc(Cl)c(Cl)c6)sc45)c3s2)CC1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,OC1CCN(c2cc3nccc(C4CCN(c5ccnc6cc(-c7ccc(Cl)c(Cl)c7)sc56)CC4)c3s2)CC1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,OC1CCN(c2ccc(Cl)c(Cl)c2)CC1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,OC1CCN(c2ccccc2-c2cc3nccc(-c4ccnc5cc(-c6ccc(Cl)c(Cl)c6)sc45)c3s2)CC1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,OC1CCN(c2ccccc2C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)CC1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,OC1CCN(c2ccnc3cc(-c4cc5nccc(-c6ccnc7cc(-c8ccc(Cl)c(Cl)c8)sc67)c5s4)sc23)CC1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,OC1CCN(c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)CC1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,OC1CCN(c2ccnc3cc(C4CCN(c5ccnc6cc(-c7ccc(Cl)c(Cl)c7)sc56)CC4)sc23)CC1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Oc1ccc(-c2cc3nccc(-c4cc5nccc(-c6ccnc7cc(-c8ccc(Cl)c(Cl)c8)sc67)c5s4)c3s2)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Oc1ccc(-c2cc3nccc(-c4ccnc5cc(-c6ccc(Cl)c(Cl)c6)sc45)c3s2)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Oc1ccc(-c2cc3nccc(C4CCN(c5ccnc6cc(-c7ccc(Cl)c(Cl)c7)sc56)CC4)c3s2)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Oc1ccc(-c2ccc(Cl)c(Cl)c2)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Oc1ccc(-c2ccccc2-c2cc3nccc(-c4ccnc5cc(-c6ccc(Cl)c(Cl)c6)sc45)c3s2)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Oc1ccc(-c2ccccc2C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Oc1ccc(-c2ccnc3cc(-c4cc5nccc(-c6ccnc7cc(-c8ccc(Cl)c(Cl)c8)sc67)c5s4)sc23)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Oc1ccc(-c2ccnc3cc(-c4ccc(Cl)c(Cl)c4)sc23)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Oc1ccc(-c2ccnc3cc(C4CCN(c5ccnc6cc(-c7ccc(Cl)c(Cl)c7)sc56)CC4)sc23)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Oc1ccc(C2CCN(C3CCN(c4ccnc5cc(-c6ccc(Cl)c(Cl)c6)sc45)CC3)CC2)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Oc1ccc(C2CCN(c3cc4nccc(-c5ccnc6cc(-c7ccc(Cl)c(Cl)c7)sc56)c4s3)CC2)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Oc1ccc(C2CCN(c3ccnc4cc(-c5ccc(Cl)c(Cl)c5)sc34)CC2)cc1,global_brics_pool_build
reagent_pool_combinatorics,multiple,multiple,Oc1ccc(N2CCC(c3cc4nccc(-c5ccnc6cc(-c7ccc(Cl)c(Cl)c7)sc56)c4s3)CC2)cc1,global_brics_pool_build
ring_size_and_ring_system_scans,CHEMBL1493046,Cc1cc(C(=O)CN2CCCCC2)c(C)n1-c1ccc(F)cc1,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,piperidine_to_pyrrolidine
ring_size_and_ring_system_scans,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,Cc1cc(C(=O)CN2CCCCC2)c(C)n1-c1ccc(F)cc1,pyrrolidine_to_piperidine
ring_size_and_ring_system_scans,CHEMBL1493046,Cc1cc(C(=O)CN2CCCCC2)c(C)n1-c1ccc(F)cc1,Cc1cc(C(=O)CN2CCOCC2)c(C)n1-c1ccc(F)cc1,piperidine_to_morpholine
scaffold_hopping,CHEMBL4129140,CC(=O)C1=C(O)C(=O)N(CCc2ccc(Cl)c(Cl)c2)C1c1ccc(Br)cc1,Brc1ccc(-c2ccc(Br)cc2)cc1,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL4129140,CC(=O)C1=C(O)C(=O)N(CCc2ccc(Cl)c(Cl)c2)C1c1ccc(Br)cc1,Brc1ccc(C2CCN(C3CCN(C4CCN(c5ccc(Br)cc5)CC4)CC3)CC2)cc1,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL4129140,CC(=O)C1=C(O)C(=O)N(CCc2ccc(Cl)c(Cl)c2)C1c1ccc(Br)cc1,Brc1ccc(C2CCN(C3CCN(c4ccc(Br)cc4)CC3)CC2)cc1,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL4129140,CC(=O)C1=C(O)C(=O)N(CCc2ccc(Cl)c(Cl)c2)C1c1ccc(Br)cc1,Brc1ccc(C2CCN(c3ccc(Br)cc3)CC2)cc1,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL1923233,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,Brc1cccc(-c2cccc(Br)n2)n1,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL1923233,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,Brc1cccc(-c2ccccc2)n1,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL1923233,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,Brc1cccc(C2CCN(C3CCN(C4CCN(c5cccc(Br)n5)CC4)CC3)CC2)n1,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL1923233,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,Brc1cccc(C2CCN(C3CCN(C4CCN(c5ccccc5)CC4)CC3)CC2)n1,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL1923233,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,Brc1cccc(C2CCN(C3CCN(c4cccc(Br)n4)CC3)CC2)n1,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL1923233,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,Brc1cccc(C2CCN(C3CCN(c4ccccc4)CC3)CC2)n1,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL1923233,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,Brc1cccc(C2CCN(c3cccc(Br)n3)CC2)n1,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL1923233,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,Brc1cccc(C2CCN(c3ccccc3)CC2)n1,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL1923233,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,Brc1cccc(N2CCC(N3CCC(N4CCC(c5ccccc5)CC4)CC3)CC2)n1,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL1923233,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,Brc1cccc(N2CCC(N3CCC(c4ccccc4)CC3)CC2)n1,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL1923233,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,Brc1cccc(N2CCC(c3ccccc3)CC2)n1,alternate_core_with_parent_sidechains
scaffold_hopping,145963683,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(N3CCN(CCOCCOCCOCCNC(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)CC3)cc2)ncc1Cl,C=CC(=O)N1CCC(N2CCC(N3CCC([C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)CC3)CC2)CC1,alternate_core_with_parent_sidechains
scaffold_hopping,145963683,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(N3CCN(CCOCCOCCOCCNC(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)CC3)cc2)ncc1Cl,C=CC(=O)N1CCC(N2CCC([C@@H]3SC[C@@H]4NC(=O)N[C@@H]43)CC2)CC1,alternate_core_with_parent_sidechains
scaffold_hopping,145963683,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccc(N3CCN(CCOCCOCCOCCNC(=O)CCCC[C@@H]4SC[C@@H]5NC(=O)N[C@@H]54)CC3)cc2)ncc1Cl,C=CC(=O)N1CCC([C@@H]2SC[C@@H]3NC(=O)N[C@@H]32)CC1,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL4635160,Cc1cc(Cl)cc(-c2ccnc3cc(CN4C(=O)C5C(C4=O)C5(C)C)sc23)c1O[C@@H]1CCNC[C@@H]1C,CC1(C)C2C(=O)N(c3c(O)c(O)c(N4C(=O)C5C(C4=O)C5(C)C)c(N4C(=O)C5C(C4=O)C5(C)C)c3N3C(=O)C4C(C3=O)C4(C)C)C(=O)C21,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1c(C)cc(Cl)cc1-c1c(C)cc(Cl)cc1-c1c(C)cc(Cl)cc1CCC(=O)O,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1c(C)cc(Cl)cc1-c1c(C)cc(Cl)cc1-c1cc(Cl)cc(C)c1CCC(=O)O,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1c(C)cc(Cl)cc1-c1c(C)cc(Cl)cc1CCC(=O)O,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1c(C)cc(Cl)cc1-c1cc(Cl)cc(C)c1-c1c(C)cc(Cl)cc1CCC(=O)O,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1c(C)cc(Cl)cc1-c1cc(Cl)cc(C)c1-c1cc(Cl)cc(C)c1CCC(=O)O,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1c(C)cc(Cl)cc1-c1cc(Cl)cc(C)c1-c1cc(Cl)cc(C)c1OC,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1c(C)cc(Cl)cc1-c1cc(Cl)cc(C)c1CCC(=O)O,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1c(C)cc(Cl)cc1-c1cc(Cl)cc(C)c1OC,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1c(C)cc(Cl)cc1CCC(=O)O,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1c(CCC(=O)O)c(O)c(O)c(CCC(=O)O)c1CCC(=O)O,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1c(CCC(=O)O)c(O)c(O)c(CCC(=O)O)c1OC,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1c(O)c(O)c(CCC(=O)O)c(CCC(=O)O)c1CCC(=O)O,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1c(O)c(O)c(CCC(=O)O)c(CCC(=O)O)c1OC,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1c(O)c(O)c(CCC(=O)O)c(OC)c1CCC(=O)O,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1c(O)c(O)c(CCC(=O)O)c(OC)c1OC,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1c(O)c(O)c(OC)c(CCC(=O)O)c1CCC(=O)O,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1c(O)c(O)c(OC)c(OC)c1CCC(=O)O,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1c(O)c(O)c(OC)c(OC)c1OC,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cc(C)n(-c2cc(C)n(-c3cc(C)n(CCC(=O)O)c3C)c2C)c1C,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cc(C)n(-c2cc(C)n(CCC(=O)O)c2C)c1C,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cc(C)n(CCC(=O)O)c1C,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cc(Cl)cc(C)c1-c1c(C)cc(Cl)cc1-c1c(C)cc(Cl)cc1CCC(=O)O,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cc(Cl)cc(C)c1-c1c(C)cc(Cl)cc1-c1cc(Cl)cc(C)c1CCC(=O)O,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cc(Cl)cc(C)c1-c1c(C)cc(Cl)cc1-c1cc(Cl)cc(C)c1OC,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cc(Cl)cc(C)c1-c1c(C)cc(Cl)cc1CCC(=O)O,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cc(Cl)cc(C)c1-c1c(C)cc(Cl)cc1OC,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cc(Cl)cc(C)c1-c1cc(Cl)cc(C)c1-c1c(C)cc(Cl)cc1CCC(=O)O,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cc(Cl)cc(C)c1-c1cc(Cl)cc(C)c1-c1c(C)cc(Cl)cc1OC,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cc(Cl)cc(C)c1-c1cc(Cl)cc(C)c1-c1cc(Cl)cc(C)c1CCC(=O)O,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cc(Cl)cc(C)c1-c1cc(Cl)cc(C)c1-c1cc(Cl)cc(C)c1OC,alternate_core_with_parent_sidechains
scaffold_hopping,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cc(Cl)cc(C)c1-c1cc(Cl)cc(C)c1CCC(=O)O,alternate_core_with_parent_sidechains
