parent_id,parent_smiles,product_smiles,generation_depth,transform,max_tanimoto_to_any_original,nearest_original_id,nearest_original_smiles,mw,logp,tpsa,hbd,hba,rotb,rings,fsp3,formal_charge,qed,sa_score,alert_count,nearest_parent_pIC50,sim,sim_score,potency_score,qed_score,sa_norm,logp_score,tpsa_score,mw_score,composite_score
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ncccc1CNC(=O)Cn1c(CCC(=O)N2CCCC2)nc2c(Cl)cccc2c1=O,2,rxn_acid_to_amide_pyrrolidine,0.6316,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,483.95600000000024,2.3248999999999995,106.41999999999999,1,6,8,4,0.375,0,0.52671726830042,2.499197428664095,0,5.1,0.6316,0.40800000000000025,0.9655172413793098,0.52671726830042,0.8569135510468843,0.7840454545454545,0.6105454545454547,0.6237882352941162,0.6781787538811954
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Br)ncnc2c1=O,3,heteroatom_CH_to_N,0.6714,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,476.2870000000001,1.2912000000000001,136.3,2,7,8,3,0.2631578947368421,0,0.46457470711653764,2.638153703067861,0,5.1,0.6714,0.607,0.9655172413793098,0.46457470711653764,0.8966153437336745,0.31418181818181834,0.06727272727272704,0.6688999999999994,0.6730542806009133
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cnncc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Br)cccc2c1=O,3,heteroatom_CH_to_N,0.662,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,476.2870000000001,1.2912,136.3,2,7,8,3,0.2631578947368421,0,0.4966268233441895,2.7483427140568715,0,5.1,0.662,0.5600000000000002,0.9655172413793098,0.4966268233441895,0.9280979183019633,0.31418181818181823,0.06727272727272704,0.6688999999999994,0.6724370900316871
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(NCC(=O)N1CCCCC1)c1cnc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,2,rxn_acid_to_amide_piperidine,0.6061,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,506.0280000000003,2.4406000000000008,112.57,1,6,6,4,0.4782608695652174,0,0.6448635499671014,2.5636748275538643,0,5.15,0.6061,0.28049999999999986,1.0,0.6448635499671014,0.8753356650153898,0.8366363636363641,0.4987272727272728,0.4939529411764688,0.6718638886227342
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ncccc1CNC(=O)Cn1c(CCC(=O)N2CCCCC2)nc2c(Cl)cccc2c1=O,2,rxn_acid_to_amide_piperidine,0.6234,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,497.9830000000003,2.715,106.41999999999999,1,6,8,4,0.4,0,0.5125804552266812,2.517252216635482,0,5.1,0.6234,0.36699999999999977,0.9655172413793098,0.5125804552266812,0.862072061895852,0.9613636363636364,0.6105454545454547,0.5412764705882336,0.6706154887494077
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ncccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(F)cccc2c1=O,2,heteroatom_CH_to_N,0.6389,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,414.3930000000001,1.272799999999999,123.41,2,6,8,3,0.25,0,0.5689409454504352,2.4220284283425855,0,5.1,0.6389,0.4445000000000001,0.9655172413793098,0.5689409454504352,0.8348652652407387,0.30581818181818154,0.3016363636363637,0.9670176470588241,0.6702458988466938
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(O)CNC(=O)c1cnc(S(=O)(=O)N2CCC(c3ccc(Br)cc3)CC2)cn1,2,heteroatom_CH_to_N,0.629,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,483.34400000000016,1.6218000000000004,129.56,2,6,6,3,0.3333333333333333,0,0.6389136664509456,2.523919622375926,0,5.15,0.629,0.395,1.0,0.6389136664509456,0.8639770349645504,0.4644545454545458,0.18981818181818177,0.6273882352941167,0.670212336663214
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cccnc1CNC(=O)Cn1c(CCC(=O)N2CCCC2)nc2c(Cl)cccc2c1=O,2,rxn_acid_to_amide_pyrrolidine,0.6234,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,483.95600000000024,2.3248999999999995,106.41999999999999,1,6,8,4,0.375,0,0.52671726830042,2.5421661836204787,0,5.1,0.6234,0.36699999999999977,0.9655172413793098,0.52671726830042,0.8691903381772796,0.7840454545454545,0.6105454545454547,0.6237882352941162,0.6697702719507546
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(NCC(=O)N1CCCC1)c1ccc(S(=O)(=O)N2CCC(c3ncc(Cl)cn3)CC2)cn1,3,rxn_acid_to_amide_pyrrolidine,0.625,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,492.98900000000026,1.4454999999999998,125.46000000000001,1,7,6,4,0.47619047619047616,0,0.646268964626871,2.606238426740182,0,5.15,0.625,0.375,1.0,0.646268964626871,0.8874966933543378,0.3843181818181819,0.26436363636363625,0.570652941176469,0.6670950348964392
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,O=C(O)CCc1nc2c(Cl)cccc2c(=O)n1CC(=O)NCc1ncccc1O,2,heteroatom_CH_to_N,0.6429,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,416.8210000000002,1.4841,134.41,3,6,7,3,0.21052631578947367,0,0.5305931516201163,2.4952837249400286,0,5.1,0.6429,0.46450000000000014,0.9655172413793098,0.5305931516201163,0.8557953499828653,0.40186363636363653,0.10163636363636375,0.9813000000000012,0.6662322431662806
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(=O)N2CCCCC2)nc2c(Br)cccc2c1=O,2,rxn_acid_to_amide_piperidine,0.64,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,541.4460000000003,3.429100000000002,93.53,1,5,8,4,0.38461538461538464,0,0.47199147309623446,2.413885139712404,0,5.1,0.64,0.45000000000000007,0.9655172413793098,0.47199147309623446,0.8325386113464011,0.7140454545454537,0.8449090909090908,0.2856117647058809,0.6653867121740558
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,CCNC(=O)CNC(=O)c1cnc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,2,rxn_acid_to_amide_ethylamine,0.6154,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,465.96300000000025,1.5641999999999998,121.35999999999999,2,6,7,3,0.4,0,0.6396401824414055,2.519159937024149,0,5.15,0.6154,0.32699999999999974,1.0,0.6396401824414055,0.8626171248640426,0.43827272727272726,0.33890909090909116,0.7296294117647044,0.6644111667152137
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ncccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cncc2c1=O,2,heteroatom_CH_to_N,0.6438,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,431.83600000000007,1.1820999999999995,136.3,2,7,8,3,0.2631578947368421,0,0.542187863941168,2.6133394173535756,0,5.1,0.6438,0.4690000000000002,0.9655172413793098,0.542187863941168,0.8895255478153073,0.264590909090909,0.06727272727272704,0.9303764705882349,0.6636077206529507
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(=O)N2CCCC2)nc2c(Cl)ccnc2c1=O,2,rxn_acid_to_amide_pyrrolidine,0.6184,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,483.9560000000003,2.3249000000000004,106.42000000000002,1,6,8,4,0.375,0,0.52671726830042,2.5290608703770214,0,5.1,0.6184,0.34199999999999975,0.9655172413793098,0.52671726830042,0.8654459629648632,0.7840454545454548,0.6105454545454543,0.6237882352941159,0.6629586156688921
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cccnc1CNC(=O)Cn1c(CCC(=O)N2CCCCC2)nc2c(Cl)cccc2c1=O,2,rxn_acid_to_amide_piperidine,0.6154,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,497.9830000000003,2.715,106.41999999999999,1,6,8,4,0.4,0,0.5125804552266812,2.5589319089431743,0,5.1,0.6154,0.32699999999999974,0.9655172413793098,0.5125804552266812,0.8739805454123355,0.9613636363636364,0.6105454545454547,0.5412764705882336,0.6624017612768802
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cccnc1CNC(=O)Cn1c(CCC(=O)O)nc2c(F)cccc2c1=O,2,heteroatom_CH_to_N,0.6301,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,414.3930000000001,1.272799999999999,123.41,2,6,8,3,0.25,0,0.5689409454504352,2.4716471096612675,0,5.1,0.6301,0.40049999999999997,0.9655172413793098,0.5689409454504352,0.8490420313317908,0.30581818181818154,0.3016363636363637,0.9670176470588241,0.6613724137603515
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ncccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Br)cccc2c1=O,2,heteroatom_CH_to_N,0.6389,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,475.2990000000001,1.8961999999999992,123.41,2,6,8,3,0.25,0,0.5102221348676661,2.4717229338370927,0,5.1,0.6389,0.4445000000000001,0.9655172413793098,0.5102221348676661,0.8490636953820265,0.5891818181818179,0.3016363636363637,0.6747117647058818,0.6601847889518679
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Br)cc3)CC2)cn1)NCCO,2,rxn_acid_to_amide_ethanolamine,0.6667,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,525.4250000000002,1.2507000000000001,128.7,3,6,8,3,0.38095238095238093,0,0.4761578135303574,2.381195588549783,0,5.15,0.6667,0.5834999999999998,1.0,0.4761578135303574,0.8231987395856524,0.2957727272727275,0.20545454545454567,0.3798529411764695,0.6586403843391064
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(NCC(=O)N1CCCCC1)c1ccc(S(=O)(=O)N2CCC(c3ncc(Cl)cn3)CC2)cn1,3,rxn_acid_to_amide_piperidine,0.6154,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,507.0160000000003,1.8355999999999997,125.46000000000001,1,7,6,4,0.5,0,0.633063051085474,2.6193734794174652,0,5.15,0.6154,0.32699999999999974,1.0,0.633063051085474,0.8912495655478472,0.5616363636363636,0.26436363636363625,0.4881411764705864,0.6577571038728012
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(=O)N2CCCCC2)nc2c(Cl)ccnc2c1=O,2,rxn_acid_to_amide_piperidine,0.6104,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,497.98300000000035,2.7150000000000007,106.42000000000002,1,6,8,4,0.4,0,0.5125804552266812,2.5462197550970203,0,5.1,0.6104,0.30200000000000027,0.9655172413793098,0.5125804552266812,0.8703485014562915,0.9613636363636368,0.6105454545454543,0.5412764705882332,0.6556069546834736
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cccnc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cncc2c1=O,2,heteroatom_CH_to_N,0.6351,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,431.83600000000007,1.1820999999999995,136.3,2,7,8,3,0.2631578947368421,0,0.542187863941168,2.662958098672256,0,5.1,0.6351,0.4255,0.9655172413793098,0.542187863941168,0.9037023139063588,0.264590909090909,0.06727272727272704,0.9303764705882349,0.6548592355666084
CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1cnc(C#N)cn1,2,heteroatom_CH_to_N,0.6271,CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,339.39900000000006,1.39522,95.04,1,6,4,3,0.4444444444444444,0,0.846077114456643,2.67218398342939,0,4.67,0.6271,0.38549999999999995,0.6689655172413791,0.846077114456643,0.9063382809798257,0.36146363636363643,0.8174545454545453,0.5258764705882356,0.6540222769689682
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(=O)N2CCOCC2)nc2c(F)cccc2c1=O,2,rxn_acid_to_amide_morpholine,0.6234,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,482.5120000000003,1.6519999999999995,102.75999999999999,1,6,8,4,0.36,0,0.5239425103428145,2.4250908320200963,0,5.1,0.6234,0.36699999999999977,0.9655172413793098,0.5239425103428145,0.8357402377200276,0.47818181818181804,0.6770909090909092,0.6322823529411747,0.6526566020820894
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cccnc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Br)cccc2c1=O,2,heteroatom_CH_to_N,0.6301,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,475.2990000000001,1.8961999999999992,123.41,2,6,8,3,0.25,0,0.5102221348676661,2.521341615155773,0,5.1,0.6301,0.40049999999999997,0.9655172413793098,0.5102221348676661,0.863240461473078,0.5891818181818179,0.3016363636363637,0.6747117647058818,0.6513113038655256
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cnccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)ccnc2c1=O,2,heteroatom_CH_to_N,0.6301,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,431.83600000000007,1.1820999999999995,136.3,2,7,8,3,0.2631578947368421,0,0.542187863941168,2.6786520547162134,0,5.1,0.6301,0.40049999999999997,0.9655172413793098,0.542187863941168,0.9081863013474896,0.264590909090909,0.06727272727272704,0.9303764705882349,0.649281833682778
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cnccc1CNC(=O)Cn1c(CCC(=O)N2CCOCC2)nc2c(Cl)cccc2c1=O,2,rxn_acid_to_amide_morpholine,0.6329,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,499.95500000000027,1.5612999999999992,115.65,1,7,8,4,0.375,0,0.49971642957732865,2.611687139712405,0,5.1,0.6329,0.4145000000000001,0.9655172413793098,0.49971642957732865,0.8890534684892586,0.43695454545454526,0.44272727272727264,0.5296764705882337,0.6487735309721845
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccncc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)ccnc2c1=O,2,heteroatom_CH_to_N,0.6301,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,431.83600000000007,1.1820999999999995,136.3,2,7,8,3,0.2631578947368421,0,0.542187863941168,2.6641894173535743,0,5.1,0.6301,0.40049999999999997,0.9655172413793098,0.542187863941168,0.9040541192438784,0.264590909090909,0.06727272727272704,0.9303764705882349,0.6486620063672364
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccncc1CNC(=O)Cn1c(CCC(=O)N2CCOCC2)nc2c(Cl)cccc2c1=O,2,rxn_acid_to_amide_morpholine,0.6329,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,499.95500000000027,1.5612999999999992,115.65,1,7,8,4,0.375,0,0.49971642957732865,2.599538524327789,0,5.1,0.6329,0.4145000000000001,0.9655172413793098,0.49971642957732865,0.8855824355222255,0.43695454545454526,0.44272727272727264,0.5296764705882337,0.6482528760271296
CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,Cc1cc(C(=O)CN2CCCCC2)c(C)n1-c1ccc(F)nn1,3,ring_pyrrolidine_to_piperidine,0.6471,CHEMBL1493046,Cc1cc(C(=O)CN2CCCCC2)c(C)n1-c1ccc(F)cc1,316.38,2.691840000000001,51.02,0,4,4,3,0.47058823529411764,0,0.8139053146110499,2.4875551575892185,0,4.54,0.6471,0.48550000000000004,0.579310344827586,0.8139053146110499,0.8535871878826339,0.9508363636363641,0.3821818181818183,0.3904705882352941,0.6431961658141755
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(=O)N2CCOCC2)nc2c(Cl)cncc2c1=O,2,rxn_acid_to_amide_morpholine,0.6282,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,499.9550000000003,1.5612999999999997,115.65,1,7,8,4,0.375,0,0.49971642957732865,2.585792062789327,0,5.1,0.6282,0.3909999999999999,0.9655172413793098,0.49971642957732865,0.8816548750826649,0.4369545454545455,0.44272727272727264,0.5296764705882333,0.6417887419611955
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ncccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)ccnc2c1=O,2,heteroatom_CH_to_N,0.625,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,431.83600000000007,1.1820999999999995,136.3,2,7,8,3,0.2631578947368421,0,0.542187863941168,2.6292641426282994,0,5.1,0.625,0.375,0.9655172413793098,0.542187863941168,0.8940754693223713,0.264590909090909,0.06727272727272704,0.9303764705882349,0.6407902088790103
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(=O)N2CCOCC2)nc2c(Br)cccc2c1=O,2,rxn_acid_to_amide_morpholine,0.6234,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,543.4180000000002,2.2754000000000003,102.75999999999999,1,6,8,4,0.36,0,0.4680205099957151,2.4668342166354815,0,5.1,0.6234,0.36699999999999977,0.9655172413793098,0.4680205099957151,0.8476669190387089,0.7615454545454547,0.6770909090909092,0.27401176470588096,0.6395158566168891
CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)nn1,2,heteroatom_CH_to_N,0.64,CHEMBL1410015,Cc1cc(C(=O)CN2CCCC2)c(C)n1-c1ccc(F)cc1,302.353,2.3017400000000006,51.02,0,4,4,3,0.4375,0,0.8132774380999608,2.496544448998172,0,4.62,0.64,0.45000000000000007,0.6344827586206895,0.8132774380999608,0.8561555568566206,0.7735181818181822,0.3821818181818183,0.30795882352941184,0.6353824519801283
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(NCC(=O)N1CCOCC1)c1ncc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,2,rxn_acid_to_amide_morpholine,0.6061,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,508.0000000000003,1.2868999999999995,121.79999999999998,1,7,6,4,0.45454545454545453,0,0.6246953186204192,2.5824513541200815,0,5.15,0.6061,0.28049999999999986,1.0,0.6246953186204192,0.8807003868914519,0.3122272727272727,0.33090909090909126,0.4823529411764689,0.6334435869984432
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cccnc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)ccnc2c1=O,2,heteroatom_CH_to_N,0.6164,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,431.83600000000007,1.1820999999999995,136.3,2,7,8,3,0.2631578947368421,0,0.542187863941168,2.6788828239469815,0,5.1,0.6164,0.33199999999999974,0.9655172413793098,0.542187863941168,0.9082522354134233,0.264590909090909,0.06727272727272704,0.9303764705882349,0.632166723792668
CHEMBL4129140,CC(=O)C1=C(O)C(=O)N(CCc2ccc(Cl)c(Cl)c2)C1c1ccc(Br)cc1,CC(=O)C1=C(O)C(=O)N(CCc2ccc(Cl)c(Cl)c2)C1c1cnc(Cl)nc1,3,heteroatom_CH_to_N,0.7222,CHEMBL4129140,CC(=O)C1=C(O)C(=O)N(CCc2ccc(Cl)c(Cl)c2)C1c1ccc(Br)cc1,426.68700000000007,3.9639000000000024,83.39,1,5,5,3,0.2222222222222222,0,0.7316180625584788,3.0250685337968815,0,3.7,0.7222,0.8609999999999998,0.0,0.7316180625584788,0.9928375617723196,0.4709545454545443,0.9707272727272728,0.9606647058823525,0.6306165729807521
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,O=C(NCC(=O)N1CCOCC1)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cn3)CC2)cn1,2,rxn_acid_to_amide_morpholine,0.6029,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,508.00000000000034,1.2869,121.8,1,7,6,4,0.45454545454545453,0,0.6246953186204192,2.597058332708503,0,5.15,0.6029,0.26449999999999996,1.0,0.6246953186204192,0.8848738093452866,0.3122272727272728,0.33090909090909093,0.48235294117646854,0.6300696003665184
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,CCNC(=O)CCc1nc2c(F)cncc2c(=O)n1CC(=O)NCc1ccccc1OC,3,rxn_acid_to_amide_ethylamine,0.6081,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,441.4630000000002,1.3242999999999994,115.21,2,6,9,3,0.3181818181818182,0,0.5176752599265929,2.501700203934398,0,5.1,0.6081,0.29049999999999987,0.9655172413793098,0.5176752599265929,0.8576286296955422,0.3292272727272726,0.45072727272727287,0.8737470588235283,0.6288687369983811
CHEMBL4129140,CC(=O)C1=C(O)C(=O)N(CCc2ccc(Cl)c(Cl)c2)C1c1ccc(Br)cc1,CC(=O)C1=C(O)C(=O)N(CCc2ccc(Cl)c(Cl)c2)C1c1cnc(Br)nc1,2,heteroatom_CH_to_N,0.7593,CHEMBL4129140,CC(=O)C1=C(O)C(=O)N(CCc2ccc(Cl)c(Cl)c2)C1c1ccc(Br)cc1,471.13800000000003,4.073000000000002,83.39,1,5,5,3,0.2222222222222222,0,0.6654883830700724,3.1554300722584196,0,3.7,0.7593,0.9535000000000001,0.0,0.6654883830700724,0.9555914079261658,0.4213636363636354,0.9707272727272728,0.6991882352941174,0.6193753450221906
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,CNC(=O)CCc1nc2c(Br)cncc2c(=O)n1CC(=O)NCc1ccccc1OC,3,rxn_acid_to_amide_methylamine,0.6081,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,488.3420000000003,1.5575999999999994,115.21,2,6,8,3,0.2857142857142857,0,0.49757063014300384,2.545061793788074,0,5.1,0.6081,0.29049999999999987,0.9655172413793098,0.49757063014300384,0.8700176553680211,0.43527272727272714,0.45072727272727287,0.5979882352941157,0.6182204964433372
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ncccc1CNC(=O)Cn1c(CCC(=O)N2CCOCC2)nc2c(Cl)cccc2c1=O,2,rxn_acid_to_amide_morpholine,0.6076,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,499.95500000000027,1.5612999999999992,115.65,1,7,8,4,0.375,0,0.49971642957732865,2.570201293558558,0,5.1,0.6076,0.28800000000000014,0.9655172413793098,0.49971642957732865,0.8772003695881594,0.43695454545454526,0.44272727272727264,0.5296764705882337,0.6153705661370197
